0.003948	2	5	12	17	19	20	23	27	40	47	0.065349	0.071056	0.066598	0.099611	0.310768	0.105964	0.018156	0.092304	0.074033	0.096161	
0.003963	2	5	12	17	19	20	23	27	40	47	0.065516	0.070725	0.066164	0.098308	0.310751	0.105824	0.018437	0.094217	0.073128	0.096930	
0.003978	2	5	12	17	19	20	23	27	40	47	0.065683	0.070393	0.065730	0.097005	0.310733	0.105685	0.018719	0.096130	0.072223	0.097699	
0.003993	2	5	12	17	19	20	23	27	40	47	0.065850	0.070061	0.065297	0.095702	0.310716	0.105545	0.019001	0.098044	0.071317	0.098468	
0.004008	2	5	12	17	19	20	23	27	40	47	0.066018	0.069730	0.064863	0.094398	0.310698	0.105406	0.019282	0.099957	0.070412	0.099237	
0.004023	2	5	12	17	19	20	23	27	40	47	0.066185	0.069398	0.064429	0.093095	0.310680	0.105266	0.019564	0.101870	0.069507	0.100006	
0.004038	2	5	12	17	19	20	23	27	40	47	0.066352	0.069067	0.063995	0.091792	0.310663	0.105127	0.019845	0.103783	0.068601	0.100774	
0.004053	2	5	12	17	19	20	23	27	40	47	0.066520	0.068735	0.063561	0.090489	0.310645	0.104988	0.020127	0.105697	0.067696	0.101543	
0.004068	2	5	12	17	19	20	23	27	40	47	0.066687	0.068404	0.063127	0.089185	0.310628	0.104848	0.020408	0.107610	0.066791	0.102312	
0.004084	2	5	12	17	19	20	23	27	40	47	0.066854	0.068072	0.062693	0.087882	0.310610	0.104709	0.020690	0.109523	0.065886	0.103081	
0.004099	2	5	12	17	19	20	23	27	40	47	0.067021	0.067741	0.062259	0.086579	0.310593	0.104569	0.020971	0.111436	0.064980	0.103850	
0.004114	2	5	12	17	19	20	23	27	40	47	0.067189	0.067409	0.061825	0.085276	0.310575	0.104430	0.021253	0.113350	0.064075	0.104619	
0.004129	2	5	12	17	19	20	23	27	40	47	0.067356	0.067078	0.061391	0.083972	0.310557	0.104290	0.021535	0.115263	0.063170	0.105388	
0.004144	2	5	12	17	19	20	23	27	40	47	0.067523	0.066746	0.060957	0.082669	0.310540	0.104151	0.021816	0.117176	0.062264	0.106157	
0.004159	2	5	12	17	19	20	23	27	40	47	0.067690	0.066415	0.060523	0.081366	0.310522	0.104011	0.022098	0.119089	0.061359	0.106926	
0.004174	2	5	12	17	19	20	23	27	40	47	0.067858	0.066083	0.060089	0.080063	0.310505	0.103872	0.022379	0.121003	0.060454	0.107694	
0.004189	2	5	12	17	19	20	23	27	40	47	0.068025	0.065752	0.059655	0.078760	0.310487	0.103733	0.022661	0.122916	0.059549	0.108463	
0.004204	2	5	12	17	19	20	23	27	40	47	0.068192	0.065420	0.059221	0.077456	0.310470	0.103593	0.022942	0.124829	0.058643	0.109232	
0.004220	2	5	12	17	19	20	23	27	40	47	0.068360	0.065089	0.058788	0.076153	0.310452	0.103454	0.023224	0.126742	0.057738	0.110001	
0.004235	2	5	12	17	19	20	23	27	40	47	0.068527	0.064757	0.058354	0.074850	0.310435	0.103314	0.023506	0.128656	0.056833	0.110770	
0.004250	2	5	12	17	19	20	23	27	40	47	0.068694	0.064426	0.057920	0.073547	0.310417	0.103175	0.023787	0.130569	0.055927	0.111539	
0.004265	2	5	12	17	19	20	23	27	40	47	0.068861	0.064094	0.057486	0.072243	0.310399	0.103035	0.024069	0.132482	0.055022	0.112308	
0.004280	2	5	12	17	19	20	23	27	40	47	0.069029	0.063763	0.057052	0.070940	0.310382	0.102896	0.024350	0.134396	0.054117	0.113077	
0.004295	2	5	12	17	19	20	23	27	40	47	0.069196	0.063431	0.056618	0.069637	0.310364	0.102756	0.024632	0.136309	0.053211	0.113846	
0.004310	2	5	12	17	19	20	23	27	40	47	0.069363	0.063099	0.056184	0.068334	0.310347	0.102617	0.024913	0.138222	0.052306	0.114614	
0.004325	2	5	12	17	19	20	23	27	40	47	0.069531	0.062768	0.055750	0.067030	0.310329	0.102477	0.025195	0.140135	0.051401	0.115383	
0.004340	2	10	12	17	19	20	23	27	40	47	0.065983	0.066800	0.052049	0.080883	0.305554	0.099563	0.024867	0.130765	0.060117	0.113419	
0.004356	2	10	12	17	19	20	23	27	40	47	0.066040	0.067305	0.051537	0.079566	0.305404	0.099273	0.025142	0.132548	0.059130	0.114056	
0.004371	2	10	12	17	19	20	23	27	40	47	0.066097	0.067810	0.051025	0.078249	0.305253	0.098983	0.025417	0.134330	0.058143	0.114694	
0.004386	2	10	12	17	19	20	23	27	40	47	0.066153	0.068315	0.050514	0.076931	0.305103	0.098693	0.025692	0.136112	0.057155	0.115331	
0.004401	2	10	12	17	19	20	23	27	40	47	0.066210	0.068820	0.050002	0.075614	0.304952	0.098403	0.025967	0.137894	0.056168	0.115969	
0.004416	2	10	12	17	19	20	23	27	40	47	0.066267	0.069325	0.049491	0.074297	0.304802	0.098113	0.026242	0.139677	0.055181	0.116607	
0.004431	2	10	12	17	19	20	23	27	40	47	0.066324	0.069829	0.048979	0.072980	0.304651	0.097823	0.026517	0.141459	0.054194	0.117244	
0.004446	2	10	12	17	19	20	23	27	40	47	0.066381	0.070334	0.048468	0.071662	0.304501	0.097533	0.026791	0.143241	0.053206	0.117882	
0.004461	2	10	12	17	19	20	23	27	40	47	0.066438	0.070839	0.047956	0.070345	0.304350	0.097243	0.027066	0.145023	0.052219	0.118519	
0.004476	2	10	12	17	19	20	23	27	40	47	0.066495	0.071344	0.047444	0.069028	0.304200	0.096953	0.027341	0.146806	0.051232	0.119157	
0.004492	2	5	10	12	17	19	20	23	27	47	0.065221	0.054592	0.059885	0.058879	0.071722	0.304023	0.104245	0.026605	0.140821	0.114007	
0.004507	2	5	12	17	19	20	23	27	29	47	0.066538	0.074407	0.067947	0.071160	0.304950	0.111346	0.025171	0.135436	0.040016	0.103028	
0.004522	2	5	12	17	19	20	23	27	29	47	0.066495	0.074072	0.067333	0.069809	0.304634	0.110888	0.025409	0.136970	0.041110	0.103281	
0.004537	2	5	12	17	19	20	23	27	29	47	0.066452	0.073736	0.066720	0.068458	0.304317	0.110429	0.025648	0.138503	0.042204	0.103534	
0.004552	2	5	12	17	19	20	23	27	29	47	0.066409	0.073400	0.066107	0.067107	0.304001	0.109970	0.025886	0.140037	0.043298	0.103786	
0.004567	2	5	12	17	19	20	23	27	29	47	0.066366	0.073065	0.065493	0.065756	0.303684	0.109512	0.026124	0.141570	0.044391	0.104039	
0.004582	2	5	12	17	19	20	23	27	29	47	0.066323	0.072729	0.064880	0.064405	0.303368	0.109053	0.026362	0.143104	0.045485	0.104292	
0.004597	2	5	12	17	19	20	23	27	29	47	0.066280	0.072393	0.064267	0.063054	0.303052	0.108595	0.026600	0.144637	0.046579	0.104545	
0.004612	2	5	12	17	19	20	23	27	29	47	0.066237	0.072057	0.063654	0.061703	0.302735	0.108136	0.026838	0.146171	0.047673	0.104797	
0.004628	2	5	12	17	19	20	23	27	29	47	0.066194	0.071722	0.063040	0.060352	0.302419	0.107677	0.027076	0.147704	0.048766	0.105050	
0.004643	2	5	12	17	19	20	23	27	29	47	0.066151	0.071386	0.062427	0.059001	0.302102	0.107219	0.027315	0.149238	0.049860	0.105303	
0.004658	2	5	12	17	19	20	23	27	29	47	0.066108	0.071050	0.061814	0.057650	0.301786	0.106760	0.027553	0.150771	0.050954	0.105555	
0.004673	2	5	12	17	19	20	23	27	29	47	0.066065	0.070714	0.061200	0.056299	0.301469	0.106301	0.027791	0.152305	0.052048	0.105808	
0.004688	2	5	12	17	19	20	23	27	29	47	0.066022	0.070379	0.060587	0.054948	0.301153	0.105843	0.028029	0.153838	0.053141	0.106061	
0.004703	2	5	12	17	19	20	23	27	29	47	0.065979	0.070043	0.059974	0.053597	0.300836	0.105384	0.028267	0.155372	0.054235	0.106313	
0.004718	2	5	12	17	19	20	23	27	29	47	0.065936	0.069707	0.059360	0.052246	0.300520	0.104926	0.028505	0.156905	0.055329	0.106566	
0.004733	2	5	12	17	19	20	23	27	29	47	0.065893	0.069371	0.058747	0.050895	0.300204	0.104467	0.028743	0.158439	0.056423	0.106819	
0.004748	2	10	12	17	19	20	23	27	29	47	0.064281	0.073347	0.056714	0.066868	0.298222	0.104807	0.028817	0.152013	0.044779	0.110153	
0.004764	2	10	12	17	19	20	23	27	29	47	0.064161	0.073592	0.056026	0.065459	0.297810	0.104221	0.029052	0.153482	0.045882	0.110314	
0.004779	2	10	12	17	19	20	23	27	29	47	0.064040	0.073838	0.055339	0.064051	0.297398	0.103635	0.029288	0.154950	0.046985	0.110475	
0.004794	2	10	12	17	19	20	23	27	29	47	0.063920	0.074084	0.054652	0.062642	0.296986	0.103050	0.029524	0.156419	0.048088	0.110636	
0.004809	2	10	12	17	19	20	23	27	29	47	0.063800	0.074329	0.053964	0.061234	0.296574	0.102464	0.029759	0.157887	0.049191	0.110797	
0.004824	2	10	12	17	19	20	23	27	29	47	0.063679	0.074575	0.053277	0.059826	0.296162	0.101878	0.029995	0.159356	0.050295	0.110958	
0.004839	2	10	12	17	19	20	23	27	29	47	0.063559	0.074820	0.052589	0.058417	0.295750	0.101293	0.030231	0.160824	0.051398	0.111118	
0.004854	2	10	12	17	19	20	23	27	29	47	0.063438	0.075066	0.051902	0.057009	0.295338	0.100707	0.030467	0.162293	0.052501	0.111279	
0.004869	2	5	10	17	19	20	23	27	29	47	0.057258	0.056610	0.067888	0.058756	0.293822	0.101946	0.029916	0.162228	0.055754	0.115822	
0.004884	2	5	10	17	19	20	23	27	29	47	0.057196	0.056116	0.068154	0.057241	0.293393	0.101285	0.030162	0.163713	0.056861	0.115880	
0.004900	2	5	10	17	19	20	23	27	29	47	0.057134	0.055622	0.068419	0.055725	0.292965	0.100624	0.030408	0.165197	0.057968	0.115938	
0.004915	2	5	10	17	19	20	23	27	29	47	0.057073	0.055128	0.068684	0.054209	0.292536	0.099963	0.030654	0.166681	0.059076	0.115996	
0.004930	2	5	10	17	19	20	23	27	29	47	0.057011	0.054634	0.068950	0.052693	0.292107	0.099302	0.030900	0.168166	0.060183	0.116053	
0.004945	2	5	10	17	19	20	23	27	29	47	0.056949	0.054140	0.069215	0.051178	0.291679	0.098641	0.031146	0.169650	0.061291	0.116111	
0.004960	2	5	10	17	19	20	23	27	29	47	0.056888	0.053646	0.069480	0.049662	0.291250	0.097980	0.031392	0.171135	0.062398	0.116169	
0.004975	2	5	10	17	19	20	23	27	29	47	0.056826	0.053153	0.069746	0.048146	0.290821	0.097318	0.031639	0.172619	0.063506	0.116227	
0.004990	2	5	10	12	19	20	23	27	29	47	0.068007	0.061641	0.056720	0.056646	0.303762	0.093550	0.030228	0.160119	0.062755	0.106572	
0.005005	2	5	10	12	19	20	23	27	29	47	0.067541	0.060696	0.057352	0.055413	0.302720	0.092790	0.030552	0.162159	0.064015	0.106763	
0.005020	2	5	10	12	19	20	23	27	29	47	0.067075	0.059750	0.057983	0.054179	0.301678	0.092030	0.030877	0.164198	0.065274	0.106955	
0.005036	2	5	10	12	19	20	23	27	29	47	0.066609	0.058805	0.058615	0.052945	0.300636	0.091271	0.031202	0.166238	0.066534	0.107146	
0.005051	2	5	10	12	19	20	23	27	29	47	0.066142	0.057859	0.059246	0.051712	0.299594	0.090511	0.031527	0.168277	0.067793	0.107338	
0.005066	2	5	10	12	19	20	23	27	29	47	0.065676	0.056914	0.059878	0.050478	0.298553	0.089751	0.031852	0.170317	0.069052	0.107529	
0.005081	2	5	10	12	19	20	23	27	29	47	0.065210	0.055969	0.060509	0.049245	0.297511	0.088991	0.032177	0.172356	0.070312	0.107720	
0.005096	2	5	10	12	19	20	23	27	29	47	0.064744	0.055023	0.061141	0.048011	0.296469	0.088231	0.032502	0.174396	0.071571	0.107912	
0.005111	2	5	10	12	19	20	23	27	29	47	0.064278	0.054078	0.061772	0.046777	0.295427	0.087472	0.032826	0.176436	0.072831	0.108103	
0.005126	2	5	10	12	19	20	23	27	29	47	0.063812	0.053132	0.062404	0.045544	0.294385	0.086712	0.033151	0.178475	0.074090	0.108295	
0.005141	2	5	10	12	19	20	23	27	29	47	0.063346	0.052187	0.063035	0.044310	0.293343	0.085952	0.033476	0.180515	0.075350	0.108486	
0.005156	2	5	10	12	19	20	23	27	29	47	0.062880	0.051241	0.063667	0.043077	0.292302	0.085192	0.033801	0.182554	0.076609	0.108677	
0.005172	2	5	10	12	19	20	23	27	29	47	0.062414	0.050296	0.064298	0.041843	0.291260	0.084432	0.034126	0.184594	0.077869	0.108869	
0.005187	2	5	10	12	19	20	23	27	29	47	0.061948	0.049351	0.064930	0.040609	0.290218	0.083672	0.034451	0.186633	0.079128	0.109060	
0.005202	2	5	10	12	19	20	23	27	29	47	0.061482	0.048405	0.065561	0.039376	0.289176	0.082913	0.034775	0.188673	0.080387	0.109252	
0.005217	2	5	10	12	19	20	23	27	29	47	0.061016	0.047460	0.066193	0.038142	0.288134	0.082153	0.035100	0.190712	0.081647	0.109443	
0.005232	2	5	10	12	19	20	23	27	29	47	0.060550	0.046514	0.066824	0.036909	0.287092	0.081393	0.035425	0.192752	0.082906	0.109634	
0.005247	2	5	10	12	19	20	23	27	29	47	0.060084	0.045569	0.067456	0.035675	0.286051	0.080633	0.035750	0.194792	0.084166	0.109826	
0.005262	2	5	10	12	19	20	23	27	29	47	0.059618	0.044623	0.068087	0.034441	0.285009	0.079873	0.036075	0.196831	0.085425	0.110017	
0.005277	2	5	10	12	19	20	23	27	29	47	0.059151	0.043678	0.068719	0.033208	0.283967	0.079114	0.036400	0.198871	0.086685	0.110209	
0.005292	2	5	10	12	19	20	23	27	29	47	0.058685	0.042733	0.069350	0.031974	0.282925	0.078354	0.036725	0.200910	0.087944	0.110400	
0.005307	2	5	10	12	19	20	23	27	29	47	0.058219	0.041787	0.069982	0.030741	0.281883	0.077594	0.037049	0.202950	0.089204	0.110591	
0.005323	2	5	10	12	19	20	23	27	29	47	0.057753	0.040842	0.070613	0.029507	0.280842	0.076834	0.037374	0.204989	0.090463	0.110783	
0.005338	2	5	10	12	19	20	23	27	29	47	0.057287	0.039896	0.071245	0.028273	0.279800	0.076074	0.037699	0.207029	0.091722	0.110974	
0.005353	2	5	10	12	19	20	23	27	29	47	0.056821	0.038951	0.071876	0.027040	0.278758	0.075314	0.038024	0.209069	0.092982	0.111166	
0.005368	2	5	10	12	19	20	23	27	29	47	0.056355	0.038005	0.072508	0.025806	0.277716	0.074555	0.038349	0.211108	0.094241	0.111357	
0.005383	2	5	10	12	19	20	23	27	29	47	0.055889	0.037060	0.073139	0.024573	0.276674	0.073795	0.038674	0.213148	0.095501	0.111548	
0.005398	2	5	10	12	19	20	23	27	29	47	0.055423	0.036115	0.073771	0.023339	0.275632	0.073035	0.038998	0.215187	0.096760	0.111740	
