0.002253	189	223	312	342	390	0.211963	0.059546	0.214458	0.198879	0.315154	
0.002288	189	223	312	342	390	0.201491	0.049573	0.231212	0.206346	0.311379	
0.002324	189	279	312	342	390	0.182699	0.109755	0.206370	0.172576	0.328601	
0.002360	189	279	312	342	390	0.167243	0.098671	0.233339	0.187923	0.312824	
0.002396	189	312	342	390	451	0.183068	0.214997	0.161811	0.298683	0.141441	
0.002431	189	241	312	342	390	0.186809	0.102440	0.201446	0.166763	0.342542	
0.002467	189	203	312	342	390	0.209732	0.067386	0.200313	0.180816	0.341752	
0.002503	189	203	312	342	390	0.202195	0.081392	0.203211	0.181382	0.331820	
0.002539	189	203	312	342	390	0.194658	0.095399	0.206108	0.181948	0.321888	
0.002575	189	203	312	342	390	0.187120	0.109405	0.209005	0.182514	0.311956	
0.002610	189	203	312	342	390	0.179583	0.123412	0.211902	0.183080	0.302024	
0.002646	189	203	312	342	390	0.172046	0.137418	0.214799	0.183645	0.292092	
0.002682	189	203	312	342	390	0.164508	0.151425	0.217696	0.184211	0.282160	
0.002718	189	203	312	342	390	0.156971	0.165431	0.220593	0.184777	0.272228	
0.002753	189	203	312	342	390	0.149434	0.179438	0.223490	0.185342	0.262296	
0.002789	203	241	312	342	390	0.105743	0.177152	0.201613	0.192100	0.323392	
0.002825	203	241	312	342	390	0.118628	0.183577	0.202865	0.187043	0.307887	
0.002861	203	241	312	342	390	0.131514	0.190001	0.204117	0.181986	0.292382	
0.002896	203	241	312	342	390	0.144400	0.196425	0.205368	0.176929	0.276877	
0.002932	203	241	312	342	390	0.157286	0.202849	0.206620	0.171872	0.261372	
0.002968	179	241	312	342	390	0.168790	0.200515	0.224213	0.198974	0.207508	
0.003004	179	241	312	342	390	0.183600	0.203178	0.225612	0.197160	0.190450	
0.003039	179	189	203	312	342	0.198326	0.226137	0.107481	0.231369	0.236688	
0.003075	179	189	203	312	342	0.208077	0.214700	0.114636	0.230517	0.232069	
0.003111	179	189	203	312	342	0.217829	0.203264	0.121791	0.229666	0.227451	
0.003147	179	189	203	312	342	0.227580	0.191828	0.128945	0.228814	0.222833	
0.003183	179	189	203	312	342	0.237331	0.180392	0.136100	0.227962	0.218214	
0.003218	179	189	203	312	342	0.247082	0.168955	0.143255	0.227111	0.213596	
0.003254	179	189	203	312	342	0.256834	0.157519	0.150410	0.226259	0.208978	
0.003290	179	203	216	312	342	0.215486	0.121175	0.160481	0.231532	0.271326	
0.003326	179	203	216	312	342	0.227696	0.131036	0.156730	0.228293	0.256244	
0.003361	179	203	216	312	342	0.239907	0.140898	0.152978	0.225055	0.241163	
0.003397	179	203	216	312	342	0.252117	0.150759	0.149227	0.221816	0.226081	
0.003433	179	203	216	312	342	0.264327	0.160621	0.145475	0.218577	0.210999	
0.003469	179	203	216	312	342	0.276537	0.170483	0.141723	0.215339	0.195918	
0.003504	179	203	216	312	342	0.288748	0.180344	0.137972	0.212100	0.180836	
0.003540	179	203	216	312	342	0.300958	0.190206	0.134220	0.208861	0.165755	
0.003576	179	203	312	342	354	0.207279	0.159624	0.226015	0.267492	0.139590	
0.003612	179	203	312	342	354	0.211181	0.166895	0.221497	0.252538	0.147888	
0.003647	179	203	312	342	354	0.215083	0.174167	0.216980	0.237583	0.156187	
0.003683	149	203	216	312	342	0.160192	0.160898	0.190100	0.215073	0.273737	
0.003719	149	203	216	312	342	0.168394	0.162406	0.188755	0.212094	0.268351	
0.003755	149	203	216	312	342	0.176596	0.163913	0.187410	0.209115	0.262966	
0.003791	149	203	216	312	342	0.184797	0.165421	0.186065	0.206137	0.257580	
0.003826	149	203	216	312	342	0.192999	0.166928	0.184720	0.203158	0.252194	
0.003862	149	203	216	312	342	0.201201	0.168436	0.183375	0.200179	0.246809	
0.003898	149	203	216	312	342	0.209403	0.169943	0.182030	0.197201	0.241423	
0.003934	149	203	216	312	342	0.217604	0.171451	0.180685	0.194222	0.236037	
0.003969	149	203	216	312	342	0.225806	0.172958	0.179340	0.191244	0.230652	
0.004005	149	203	216	312	342	0.234008	0.174466	0.177995	0.188265	0.225266	
0.004041	149	203	216	312	342	0.242210	0.175973	0.176650	0.185286	0.219881	
0.004077	149	203	216	312	342	0.250411	0.177481	0.175305	0.182308	0.214495	
0.004112	149	203	216	312	342	0.258613	0.178988	0.173960	0.179329	0.209109	
0.004148	149	203	216	312	342	0.266815	0.180496	0.172615	0.176351	0.203724	
0.004184	149	203	216	312	342	0.275016	0.182003	0.171270	0.173372	0.198338	
0.004220	149	203	216	312	342	0.283218	0.183511	0.169925	0.170393	0.192953	
0.004255	179	241	261	363	402	0.279639	0.284073	0.239238	0.084650	0.112400	
0.004291	179	241	261	363	402	0.279329	0.271776	0.239887	0.091380	0.117629	
0.004327	179	241	261	363	402	0.279019	0.259478	0.240537	0.098110	0.122857	
0.004363	179	241	261	363	402	0.278709	0.247181	0.241186	0.104839	0.128085	
0.004398	179	241	261	363	402	0.278399	0.234883	0.241836	0.111569	0.133314	
0.004434	101	179	241	261	409	0.077563	0.303518	0.290688	0.208567	0.119663	
0.004470	101	179	241	261	409	0.081577	0.304353	0.286376	0.207580	0.120113	
0.004506	101	179	241	261	409	0.085592	0.305188	0.282064	0.206593	0.120563	
0.004542	101	179	241	261	409	0.089606	0.306023	0.277752	0.205605	0.121013	
0.004577	101	179	232	261	339	0.065837	0.337644	0.104053	0.204245	0.288221	
0.004613	101	179	232	261	339	0.068932	0.338042	0.105654	0.203516	0.283856	
0.004649	101	179	232	261	339	0.072027	0.338440	0.107255	0.202787	0.279490	
0.004685	101	179	232	261	339	0.075123	0.338838	0.108856	0.202058	0.275125	
0.004720	101	179	232	261	339	0.078218	0.339237	0.110456	0.201329	0.270760	
0.004756	179	261	339	402	416	0.318024	0.225641	0.270887	0.135010	0.050439	
0.004792	179	261	339	402	416	0.317760	0.225312	0.268276	0.136325	0.052327	
0.004828	179	261	339	402	416	0.317497	0.224984	0.265664	0.137641	0.054215	
0.004863	179	261	339	402	416	0.317233	0.224655	0.263053	0.138956	0.056103	
0.004899	179	261	339	402	416	0.316970	0.224327	0.260441	0.140271	0.057991	
0.004935	179	261	339	402	416	0.316707	0.223998	0.257830	0.141586	0.059879	
0.004971	179	261	339	402	416	0.316443	0.223670	0.255218	0.142901	0.061767	
0.005006	179	261	339	402	416	0.316180	0.223342	0.252607	0.144216	0.063655	
0.005042	179	261	339	402	416	0.315916	0.223013	0.249996	0.145532	0.065543	
0.005078	179	261	339	402	416	0.315653	0.222685	0.247384	0.146847	0.067431	
0.005114	179	261	339	402	416	0.315389	0.222356	0.244773	0.148162	0.069319	
0.005150	179	261	339	402	416	0.315126	0.222028	0.242161	0.149477	0.071208	
0.005185	179	261	339	402	416	0.314863	0.221700	0.239550	0.150792	0.073096	
0.005221	179	261	339	402	416	0.314599	0.221371	0.236938	0.152108	0.074984	
0.005257	179	261	339	402	416	0.314336	0.221043	0.234327	0.153423	0.076872	
0.005293	179	261	339	402	416	0.314072	0.220714	0.231716	0.154738	0.078760	
