0.002252674493	0.00016829	0.00012449	0.00011303	0.00010373	9.8962e-005	9.501e-005	9.2382e-005	9.0526e-005	8.9064e-005	8.250792488e-005
0.002288438118	0.0001704	0.00012336	0.00011215	0.00010437	9.9545e-005	9.5075e-005	9.2572e-005	9.0474e-005	8.8857e-005	8.251778155e-005
0.002324201743	0.00016554	0.00012351	0.00011049	0.00010417	9.9132e-005	9.5068e-005	9.2445e-005	9.0531e-005	8.8753e-005	8.254654394e-005
0.002359965368	0.00016224	0.00012495	0.00010998	0.00010487	9.9018e-005	9.5341e-005	9.2546e-005	9.0699e-005	8.8752e-005	8.258935939e-005
0.002395728993	0.0001605	0.00012764	0.00011062	0.00010551	9.9203e-005	9.5745e-005	9.278e-005	9.0869e-005	8.8853e-005	8.264800424e-005
0.002431492618	0.00016033	0.00012599	0.0001124	0.00010564	9.9231e-005	9.6116e-005	9.2944e-005	9.0792e-005	8.9057e-005	8.271923415e-005
0.002467256243	0.00016173	0.00012588	0.0001134	0.0001051	9.9355e-005	9.5938e-005	9.311e-005	9.0754e-005	8.9363e-005	8.280649671e-005
0.002503019868	0.0001627	0.0001273	0.00011329	0.00010449	9.9663e-005	9.5929e-005	9.3425e-005	9.0858e-005	8.9568e-005	8.290826109e-005
0.002538783494	0.0001621	0.00013026	0.00011363	0.00010413	0.00010015	9.6074e-005	9.3716e-005	9.1101e-005	8.9636e-005	8.302660067e-005
0.002574547119	0.00016234	0.00012928	0.00011334	0.00010405	0.00010083	9.6309e-005	9.3807e-005	9.1485e-005	8.9834e-005	8.315669439e-005
0.002610310744	0.0001634	0.00012777	0.00011295	0.00010423	0.00010058	9.6706e-005	9.4056e-005	9.18e-005	9.0161e-005	8.330353382e-005
0.002646074369	0.0001653	0.000127	0.00011324	0.00010467	0.00010058	9.7264e-005	9.4242e-005	9.1952e-005	9.0617e-005	8.346042022e-005
0.002681837994	0.00016802	0.00012696	0.00011424	0.00010538	0.00010081	9.7778e-005	9.4258e-005	9.2173e-005	9.0759e-005	8.363178472e-005
0.002717601619	0.00017158	0.00012765	0.00011592	0.00010635	0.00010121	9.8016e-005	9.4353e-005	9.2463e-005	9.0904e-005	8.381766486e-005
0.002753365244	0.00017596	0.00012908	0.00011664	0.00010758	0.00010175	9.8337e-005	9.4527e-005	9.2824e-005	9.1112e-005	8.401501815e-005
0.002789128869	0.00018118	0.00013124	0.00011725	0.0001076	0.00010193	9.8432e-005	9.478e-005	9.3194e-005	9.1384e-005	8.422301158e-005
0.002824892495	0.00018711	0.00013413	0.00011817	0.00010781	0.00010208	9.8417e-005	9.5112e-005	9.3466e-005	9.172e-005	8.44498425e-005
0.00286065612	0.00018983	0.00013685	0.00011939	0.0001083	0.00010233	9.8498e-005	9.5523e-005	9.3817e-005	9.212e-005	8.468280091e-005
0.002896419745	0.00019301	0.00013722	0.00011959	0.00010908	0.00010269	9.8676e-005	9.6014e-005	9.4245e-005	9.2583e-005	8.493128128e-005
0.00293218337	0.0001956	0.00013799	0.00011971	0.00011014	0.00010314	9.895e-005	9.6583e-005	9.4745e-005	9.2943e-005	8.51934529e-005
